CustomerID,Recency,Frequency,Monetary,customer_segment,will_purchase
13169.0,64,2.0,712.88,0,0.0
13170.0,27,1.0,108.81,0,1.0
13171.0,8,5.0,426.81,0,1.0
13173.0,4,2.0,353.65,0,1.0
13174.0,16,3.0,2742.82,0,1.0
13176.0,46,1.0,481.49,0,0.0
13177.0,65,1.0,282.45,0,0.0
13178.0,26,11.0,5725.47,0,1.0
13182.0,45,1.0,121.18,0,0.0
13183.0,8,9.0,3957.78,0,1.0
13184.0,15,12.0,1616.45,0,1.0
13185.0,268,1.0,71.4,2,0.0
13186.0,40,5.0,1539.69,0,0.0
13187.0,337,1.0,236.02,2,0.0
13188.0,11,1.0,114.60000000000001,0,1.0
13189.0,19,2.0,260.68,0,1.0
13192.0,95,2.0,911.94,0,0.0
13193.0,61,1.0,112.08,0,0.0
13194.0,136,1.0,60.7,2,0.0
13196.0,11,4.0,1797.78,0,1.0
13198.0,10,8.0,3384.09,0,1.0
13199.0,4,36.57999999999993,9803.96,1,1.0
13200.0,19,4.0,870.09,0,1.0
13203.0,10,4.0,869.46,0,1.0
13207.0,15,2.0,250.26000000000002,0,1.0
13208.0,59,7.0,1199.65,0,0.0
13209.0,30,11.0,5820.16,0,1.0
13210.0,94,1.0,353.48,0,0.0
13211.0,10,3.0,1095.42,0,1.0
13212.0,9,4.0,779.33,0,1.0
13213.0,57,6.0,1518.43,0,0.0
13216.0,268,1.0,333.74,2,0.0
13217.0,122,5.0,133.62,0,0.0
13218.0,127,1.0,62.63999999999999,0,0.0
13220.0,78,4.0,819.2900000000001,0,0.0
13221.0,240,2.0,847.41,2,0.0
13223.0,200,2.0,163.20000000000002,2,0.0
13224.0,60,3.0,2150.85,0,0.0
13225.0,3,8.0,6083.04,0,1.0
13226.0,273,1.0,108.21000000000001,2,0.0
13227.0,202,1.0,257.7,2,0.0
13228.0,81,1.0,358.0,0,0.0
13229.0,226,1.0,160.95,2,0.0
13230.0,4,15.0,2712.07,0,1.0
13232.0,13,7.0,1328.35,0,1.0
13233.0,74,2.0,605.12,0,0.0
13235.0,212,2.0,101.17000000000007,2,0.0
13236.0,25,3.0,727.27,0,1.0
13238.0,11,5.0,680.83,0,1.0
13239.0,262,1.0,329.56,2,0.0
13240.0,96,4.0,663.65,0,0.0
13242.0,112,3.0,270.40000000000003,0,0.0
13243.0,203,1.0,585.12,2,0.0
13244.0,93,1.0,121.74000000000001,0,0.0
13245.0,51,1.0,430.5,0,0.0
13246.0,18,7.0,1896.32,0,1.0
13247.0,18,4.0,501.12,0,1.0
13248.0,125,2.0,465.68,0,0.0
13249.0,92,3.0,711.41,0,0.0
13253.0,157,2.0,1030.4,2,0.0
13255.0,4,3.0,390.66,0,1.0
13256.0,14,1.0,0.0,0,1.0
13258.0,12,3.0,672.83,0,1.0
13259.0,62,1.0,283.18,0,0.0
13260.0,61,1.0,557.62,0,0.0
13261.0,269,2.0,944.1,2,0.0
13262.0,263,1.0,200.29,2,0.0
13263.0,1,35.0,7436.93,1,1.0
13265.0,53,5.0,2092.66,0,0.0
13266.0,11,19.0,3717.67,1,1.0
13267.0,3,27.0,4404.44,1,1.0
13268.0,18,15.0,3127.7,0,1.0
13269.0,1,17.0,5312.97,1,1.0
13270.0,366,1.0,590.0,2,0.0
13271.0,37,2.0,172.37,0,0.0
13272.0,31,2.0,276.56,0,0.0
13273.0,113,1.0,138.98,0,0.0
13276.0,64,2.0,590.9300000000001,0,0.0
13277.0,16,4.0,258.4,0,1.0
13278.0,41,1.0,542.73,0,0.0
13279.0,64,2.0,126.30000000000001,0,0.0
13280.0,122,3.0,798.46,0,0.0
13282.0,18,6.0,1047.8400000000001,0,1.0
13283.0,60,2.0,93.66,0,0.0
13284.0,323,2.0,196.15,2,0.0
13285.0,23,4.0,2709.12,0,1.0
13291.0,156,1.0,361.11,2,0.0
13292.0,39,2.0,578.9399999999999,0,0.0
13294.0,190,2.0,873.74,2,0.0
13295.0,360,2.0,197.95000000000002,2,0.0
13296.0,137,1.0,87.4,2,0.0
13297.0,8,4.0,2089.85,0,1.0
13298.0,1,1.0,360.0,0,1.0
13299.0,268,1.0,142.5,2,0.0
13300.0,165,2.0,365.29,2,0.0
13301.0,104,4.0,618.09,0,0.0
13302.0,155,1.0,63.75,2,0.0
13304.0,351,1.0,300.42,2,0.0
13305.0,4,10.0,2000.86,0,1.0
13307.0,120,1.0,15.0,0,0.0
13308.0,23,4.0,1367.6100000000001,0,1.0
13309.0,7,5.0,1456.79,0,1.0
13310.0,9,6.0,1083.63,0,1.0
13311.0,4,2.0,598.57,0,1.0
13313.0,22,5.0,1555.32,0,1.0
13314.0,2,4.0,593.51,0,1.0
13316.0,37,5.0,5570.6900000000005,0,0.0
13317.0,64,9.0,2140.07,0,0.0
13318.0,1,3.0,640.76,0,1.0
13319.0,5,36.0,10664.34,1,1.0
13320.0,70,6.0,1475.2,0,0.0
13321.0,72,2.0,567.36,0,0.0
13322.0,17,1.0,199.48000000000002,0,1.0
13323.0,3,5.0,787.85,0,1.0
13324.0,32,12.0,7072.8,1,0.0
13325.0,82,1.0,675.3,0,0.0
13327.0,39,9.0,3617.57,0,0.0
13328.0,316,1.0,1308.48,2,0.0
13329.0,32,4.0,740.4,0,0.0
13330.0,93,3.0,1140.93,0,0.0
13332.0,14,1.0,350.9,0,1.0
13334.0,82,3.0,3502.32,0,0.0
13336.0,77,1.0,795.12,0,0.0
13338.0,154,3.0,431.82,2,0.0
13339.0,201,1.0,860.12,2,0.0
13340.0,45,7.0,10736.48,1,0.0
13341.0,261,1.0,775.85,2,0.0
13343.0,173,2.0,303.93,2,0.0
13344.0,68,3.0,2511.69,0,0.0
13345.0,277,2.0,377.6,2,0.0
13347.0,70,1.0,341.36,0,0.0
13348.0,64,1.0,233.76,0,0.0
13349.0,11,1.0,247.32,0,1.0
13350.0,16,3.0,910.72,0,1.0
13351.0,66,1.0,373.94,0,0.0
13352.0,8,2.0,389.28,0,1.0
13354.0,71,1.0,743.53,0,0.0
13355.0,122,1.0,674.7,0,0.0
13356.0,80,1.0,768.24,0,0.0
13357.0,257,1.0,609.4,2,0.0
13358.0,269,1.0,439.03,2,0.0
13359.0,59,2.0,431.26,0,0.0
13362.0,3,5.0,3085.4900000000002,0,1.0
13363.0,18,2.0,992.5,0,1.0
13364.0,67,2.0,0.0,0,0.0
13365.0,9,3.0,2191.22,0,1.0
13366.0,50,1.0,56.160000000000004,0,0.0
13368.0,257,2.0,623.4,2,0.0
13369.0,354,2.0,263.75,2,0.0
13370.0,366,2.0,721.32,2,0.0
13372.0,90,1.0,378.64,0,0.0
13373.0,61,3.0,3312.25,0,0.0
13375.0,81,2.0,772.9,0,0.0
13376.0,99,3.0,1019.76,0,0.0
13379.0,26,3.0,572.56,0,1.0
13381.0,21,7.0,3626.81,0,1.0
13382.0,281,1.0,222.99,2,0.0
13384.0,31,9.0,4122.28,0,0.0
13385.0,330,1.0,534.57,2,0.0
13388.0,121,3.0,627.15,0,0.0
13389.0,11,3.0,797.96,0,1.0
13390.0,75,1.0,544.08,0,0.0
13391.0,204,1.0,59.8,2,0.0
13394.0,2,10.0,2312.8,0,1.0
13395.0,185,1.0,307.72,2,0.0
13396.0,22,4.0,1325.29,0,1.0
13397.0,73,6.0,1539.18,0,0.0
13398.0,192,1.0,457.34,2,0.0
13402.0,127,2.0,621.23,0,0.0
13403.0,18,1.0,75.0,0,1.0
13404.0,1,2.0,252.49,0,1.0
13405.0,74,3.0,572.451,0,0.0
13408.0,2,36.57999999999993,17874.031799999964,1,1.0
13410.0,9,7.0,988.91,0,1.0
13411.0,107,1.0,213.55,0,0.0
13414.0,134,3.0,1390.5,0,0.0
13416.0,44,2.0,712.5,0,0.0
13417.0,5,2.0,640.83,0,1.0
13418.0,12,23.0,5845.44,1,1.0
13419.0,64,1.0,221.06,0,0.0
13420.0,135,4.0,140.35,0,0.0
13421.0,40,3.0,1831.61,0,0.0
13422.0,51,2.0,2601.55,0,0.0
13425.0,108,3.0,1624.21,0,0.0
13426.0,1,12.0,3550.7000000000003,0,1.0
13427.0,19,3.0,582.6,0,1.0
13428.0,10,1.0,201.78,0,1.0
13429.0,11,4.0,1006.8,0,1.0
13430.0,19,4.0,648.6899999999999,0,1.0
13431.0,67,2.0,1269.1,0,0.0
13434.0,74,2.0,534.24,0,0.0
13435.0,5,9.0,3794.4900000000002,0,1.0
13436.0,2,1.0,196.89,0,1.0
13437.0,14,7.0,3408.06,0,1.0
13439.0,255,1.0,283.71,2,0.0
13441.0,92,1.0,296.64,0,0.0
13447.0,23,4.0,1104.23,0,1.0
13448.0,17,10.0,3460.9900000000002,0,1.0
13449.0,24,1.0,291.88,0,1.0
13450.0,27,6.0,2043.7199999999998,0,1.0
13451.0,26,6.0,2838.56,0,1.0
13452.0,259,2.0,590.0,2,0.0
13453.0,166,2.0,356.97999999999996,2,0.0
13455.0,25,4.0,1007.35,0,1.0
13456.0,18,7.0,1737.8200000000002,0,1.0
13458.0,7,22.0,9537.92,1,1.0
13460.0,29,2.0,183.44,0,1.0
13461.0,39,3.0,1445.0,0,0.0
13462.0,183,2.0,143.25,2,0.0
13464.0,58,1.0,674.68,0,0.0
13466.0,100,2.0,297.95,0,0.0
13467.0,11,2.0,1071.91,0,1.0
13468.0,2,36.57999999999993,5656.75,1,1.0
13470.0,99,2.0,165.0,0,0.0
13471.0,1,4.0,2501.84,0,1.0
13473.0,61,3.0,417.54,0,0.0
13474.0,236,1.0,226.84,2,0.0
13475.0,191,4.0,1431.78,2,0.0
13476.0,179,4.0,1092.77,2,0.0
13477.0,38,8.0,1441.53,0,0.0
13479.0,198,3.0,291.0,2,0.0
13481.0,46,8.0,1776.81,0,0.0
13482.0,232,1.0,184.64,2,0.0
13483.0,66,1.0,140.34,0,0.0
13484.0,241,1.0,313.8,2,0.0
13485.0,233,1.0,454.24,2,0.0
13486.0,78,3.0,1122.41,0,0.0
13487.0,58,3.0,575.4,0,0.0
13488.0,17,17.0,8910.61,1,1.0
13489.0,105,4.0,449.52,0,0.0
13491.0,52,10.0,1215.82,0,0.0
13492.0,136,3.0,1269.84,0,0.0
13493.0,275,2.0,618.63,2,0.0
13494.0,312,1.0,316.26000000000005,2,0.0
13495.0,8,6.0,1990.1200000000001,0,1.0
13496.0,11,3.0,617.93,0,1.0
13497.0,283,3.0,321.05,2,0.0
13499.0,18,7.0,1146.96,0,1.0
13500.0,23,4.0,1136.77,0,1.0
13501.0,243,2.0,1310.47,2,0.0
13502.0,17,3.0,292.0,0,1.0
13503.0,71,1.0,216.85,0,0.0
13504.0,64,1.0,295.93,0,0.0
13505.0,68,8.0,4282.88,0,0.0
13506.0,312,3.0,452.82,2,0.0
13507.0,3,4.0,2479.16,0,1.0
13508.0,244,1.0,110.97,2,0.0
13509.0,9,7.0,979.72,0,1.0
13510.0,1,5.0,1785.16,0,1.0
13512.0,261,1.0,251.21,2,0.0
13513.0,127,1.0,205.1,0,0.0
13514.0,74,1.0,152.20000000000002,0,0.0
13515.0,73,4.0,891.12,0,0.0
13516.0,21,3.0,1389.41,0,1.0
13517.0,60,5.0,2109.07,0,0.0
13518.0,86,1.0,627.16,0,0.0
13519.0,50,2.0,110.80000000000001,0,0.0
13520.0,59,8.0,3487.75,0,0.0
13521.0,1,3.0,1071.73,0,1.0
13522.0,30,1.0,125.80000000000001,0,1.0
13523.0,33,6.0,3755.38,0,0.0
13524.0,41,5.0,680.1800000000001,0,0.0
13525.0,15,2.0,628.78,0,1.0
13527.0,34,8.0,2218.61,0,0.0
13529.0,79,2.0,307.76,0,0.0
13531.0,205,2.0,483.8,2,0.0
13532.0,34,1.0,210.31,0,0.0
13533.0,183,3.0,269.09,2,0.0
13534.0,2,36.57999999999993,5613.08,1,1.0
13536.0,1,7.0,3444.39,0,1.0
13538.0,43,7.0,1280.85,0,0.0
13539.0,86,4.0,605.84,0,0.0
13544.0,40,2.0,276.06,0,0.0
13546.0,12,3.0,621.09,0,1.0
13548.0,96,2.0,678.16,0,0.0
13549.0,26,8.0,916.12,0,1.0
13551.0,319,1.0,91.80000000000001,2,0.0
13552.0,66,16.0,3539.53,0,0.0
13555.0,74,4.0,4098.88,0,0.0
13557.0,28,2.0,584.06,0,1.0
13558.0,6,4.0,594.52,0,1.0
13560.0,7,1.0,171.42000000000002,0,1.0
13561.0,216,1.0,141.85999999999999,2,0.0
13562.0,82,3.0,1799.33,0,0.0
13563.0,84,2.0,777.53,0,0.0
13564.0,144,5.0,623.3900000000001,0,0.0
13565.0,19,2.0,240.22,0,1.0
13566.0,41,2.0,856.84,0,0.0
13568.0,173,1.0,187.05,2,0.0
13569.0,17,2.0,338.62,0,1.0
13570.0,243,1.0,239.49,2,0.0
13571.0,13,12.0,2088.94,0,1.0
13572.0,206,1.0,1384.25,2,0.0
13573.0,50,2.0,290.25,0,0.0
13575.0,23,5.0,732.0699999999999,0,1.0
13576.0,10,20.0,6703.3,1,1.0
13577.0,25,5.0,1658.3,0,1.0
13579.0,15,2.0,467.04,0,1.0
13581.0,309,1.0,118.0,2,0.0
13583.0,156,1.0,781.03,2,0.0
13584.0,307,1.0,142.4,2,0.0
13587.0,32,3.0,347.0,0,0.0
13588.0,16,13.0,2445.12,0,1.0
13589.0,15,2.0,379.65,0,1.0
13590.0,11,7.0,1976.12,0,1.0
13591.0,65,3.0,1117.13,0,0.0
13592.0,36,4.0,247.95999999999998,0,0.0
13593.0,108,6.0,1965.0800000000002,0,0.0
13594.0,53,1.0,396.97,0,0.0
13596.0,6,2.0,664.11,0,1.0
13598.0,47,2.0,147.29,0,0.0
13599.0,1,33.0,5026.85,1,1.0
13600.0,312,1.0,219.52,2,0.0
13601.0,45,2.0,693.32,0,0.0
13602.0,65,1.0,428.89,0,0.0
13603.0,26,1.0,164.34,0,1.0
13606.0,29,3.0,276.75,0,1.0
13607.0,40,1.0,675.51,0,0.0
13610.0,12,9.0,1065.88,0,1.0
13611.0,89,4.0,1140.8,0,0.0
13614.0,24,4.0,1585.46,0,1.0
13615.0,313,2.0,399.99,2,0.0
13617.0,40,3.0,544.18,0,0.0
13618.0,174,1.0,177.34,2,0.0
13621.0,117,1.0,213.85,0,0.0
13623.0,31,7.0,652.4,0,0.0
13626.0,253,1.0,257.23,2,0.0
13627.0,59,7.0,1624.02,0,0.0
13629.0,23,11.0,7792.36,1,1.0
13630.0,5,11.0,1995.68,0,1.0
13631.0,100,12.0,3021.77,0,0.0
13632.0,25,6.0,2114.68,0,1.0
13634.0,33,5.0,1547.3600000000001,0,0.0
13635.0,68,1.0,1071.03,0,0.0
13636.0,37,6.0,941.62,0,0.0
13637.0,52,3.0,804.3,0,0.0
13638.0,16,1.0,122.64,0,1.0
13639.0,74,1.0,1033.34,0,0.0
13642.0,216,1.0,312.28,2,0.0
13643.0,31,3.0,519.44,0,0.0
13644.0,9,5.0,2597.52,0,1.0
13645.0,120,1.0,252.1,0,0.0
13647.0,10,5.0,1640.22,0,1.0
13649.0,257,2.0,346.6,2,0.0
13650.0,17,7.0,1809.34,0,1.0
13651.0,35,2.0,94.2,0,0.0
13652.0,46,3.0,1095.08,0,0.0
13654.0,43,6.0,2707.33,0,0.0
13655.0,114,2.0,932.97,0,0.0
13656.0,165,2.0,379.65,2,0.0
13657.0,11,2.0,382.14,0,1.0
13658.0,10,7.0,2421.47,0,1.0
13659.0,197,3.0,1540.65,2,0.0
13662.0,86,7.0,862.58,0,0.0
13663.0,179,1.0,189.47,2,0.0
13666.0,60,3.0,84.65,0,0.0
13667.0,149,1.0,299.05,2,0.0
13668.0,3,29.0,6162.31,1,1.0
13669.0,51,2.0,218.55,0,0.0
13670.0,75,1.0,349.7,0,0.0
13672.0,301,6.0,-71.46,2,0.0
13673.0,19,2.0,387.44,0,1.0
13675.0,151,2.0,486.82000000000005,2,0.0
13678.0,152,1.0,232.6,2,0.0
13680.0,1,5.0,2199.01,0,1.0
13681.0,18,4.0,827.83,0,1.0
13682.0,187,1.0,59.5,2,0.0
13684.0,286,2.0,62.13,2,0.0
13685.0,3,7.0,3119.44,0,1.0
13686.0,183,1.0,72.0,2,0.0
13689.0,63,1.0,910.0,0,0.0
13690.0,59,1.0,172.25,0,0.0
13692.0,25,5.0,1466.8700000000001,0,1.0
13693.0,325,2.0,-32.0,2,0.0
13694.0,4,36.57999999999993,17874.031799999964,1,1.0
13695.0,31,15.0,2504.13,0,0.0
13697.0,39,1.0,151.29999999999998,0,0.0
13699.0,155,1.0,308.58000000000004,2,0.0
13700.0,26,10.0,2248.63,0,1.0
13703.0,318,1.0,99.5,2,0.0
13704.0,5,10.0,2295.31,0,1.0
13705.0,8,3.0,711.86,0,1.0
13706.0,303,1.0,330.79,2,0.0
13707.0,267,2.0,806.41,2,0.0
13708.0,271,1.0,285.33,2,0.0
13709.0,4,17.0,6228.71,1,1.0
13710.0,32,1.0,180.48,0,0.0
13711.0,219,2.0,252.06,2,0.0
13712.0,247,1.0,228.84,2,0.0
13715.0,281,8.0,1051.99,2,0.0
13716.0,269,1.0,138.28,2,0.0
13717.0,32,7.0,1432.26,0,0.0
13718.0,246,2.0,306.55,2,0.0
13719.0,15,5.0,1041.68,0,1.0
13720.0,117,4.0,799.9,0,0.0
13721.0,36,1.0,524.14,0,0.0
13722.0,120,4.0,2369.16,0,0.0
13723.0,217,1.0,199.85000000000002,2,0.0
13725.0,50,11.0,1809.81,0,0.0
13726.0,39,2.0,1079.6599999999999,0,0.0
13727.0,29,2.0,333.48,0,1.0
13728.0,37,6.0,1016.14,0,0.0
13730.0,136,2.0,752.6,0,0.0
13731.0,219,2.0,610.59,2,0.0
13732.0,28,1.0,491.86,0,1.0
13735.0,25,8.0,2764.48,0,1.0
13736.0,5,3.0,721.9,0,1.0
13737.0,200,1.0,339.59999999999997,2,0.0
13739.0,18,1.0,216.9,0,1.0
13740.0,241,1.0,350.75,2,0.0
13741.0,72,4.0,666.33,0,0.0
13742.0,17,14.0,3079.27,0,1.0
13743.0,3,8.0,1340.1499999999999,0,1.0
13744.0,95,2.0,1080.52,0,0.0
13745.0,151,2.0,291.54,2,0.0
13747.0,369,1.0,79.6,2,0.0
13748.0,96,5.0,948.25,0,0.0
13750.0,54,5.0,1647.26,0,0.0
13751.0,288,1.0,296.25,2,0.0
13752.0,124,6.0,1175.38,0,0.0
13753.0,288,1.0,741.26,2,0.0
13754.0,152,2.0,282.59999999999997,2,0.0
13755.0,4,10.0,2101.39,0,1.0
13756.0,2,15.0,5145.12,1,1.0
13758.0,12,7.0,3190.55,0,1.0
13759.0,33,2.0,659.4100000000001,0,0.0
13760.0,54,2.0,286.79,0,0.0
13761.0,50,2.0,1070.65,0,0.0
13762.0,204,2.0,3.552713678800501e-15,2,0.0
13763.0,63,3.0,1689.46,0,0.0
13764.0,71,3.0,1519.42,0,0.0
13767.0,2,36.57999999999993,16945.71,1,1.0
13769.0,2,16.0,2771.87,0,1.0
13771.0,64,5.0,2631.7,0,0.0
13772.0,34,3.0,1122.63,0,0.0
13774.0,82,1.0,345.0,0,0.0
13777.0,1,36.57999999999993,17874.031799999964,1,1.0
13778.0,103,1.0,178.7,0,0.0
13780.0,7,2.0,360.01,0,1.0
13781.0,251,1.0,127.84,2,0.0
13782.0,13,6.0,908.86,0,1.0
13784.0,10,11.0,2462.79,0,1.0
13786.0,367,1.0,230.39999999999998,2,0.0
13787.0,76,2.0,309.04,0,0.0
13790.0,4,1.0,348.8,0,1.0
13791.0,43,3.0,1047.68,0,0.0
13792.0,66,2.0,195.55,0,0.0
13798.0,1,36.57999999999993,17874.031799999964,1,1.0
13799.0,117,2.0,688.86,0,0.0
13800.0,310,1.0,558.32,2,0.0
13801.0,67,1.0,324.8,0,0.0
13802.0,138,6.0,3906.27,0,0.0
13803.0,255,1.0,277.07,2,0.0
13804.0,31,7.0,2588.39,0,0.0
13805.0,52,2.0,924.6,0,0.0
13806.0,64,1.0,256.38,0,0.0
13807.0,367,1.0,112.6,2,0.0
13808.0,6,5.0,1747.66,0,1.0
13809.0,305,1.0,155.05,2,0.0
13810.0,29,4.0,899.51,0,1.0
13811.0,184,4.0,591.75,2,0.0
13812.0,42,3.0,539.0,0,0.0
13813.0,40,5.0,1353.41,0,0.0
13814.0,56,3.0,1562.12,0,0.0
13815.0,22,5.0,4014.91,0,1.0
13816.0,24,4.0,555.04,0,1.0
13817.0,29,2.0,382.98,0,1.0
13819.0,302,3.0,1140.35,2,0.0
13821.0,145,2.0,385.64,2,0.0
13822.0,6,2.0,632.0,0,1.0
13823.0,19,2.0,957.66,0,1.0
13824.0,33,5.0,1698.94,0,0.0
13826.0,158,2.0,174.65,2,0.0
13827.0,58,3.0,409.8,0,0.0
13828.0,22,1.0,209.49,0,1.0
13829.0,359,1.0,-102.0,2,0.0
13831.0,16,6.0,2198.45,0,1.0
13832.0,18,2.0,40.949999999999996,0,1.0
13833.0,159,1.0,383.85,2,0.0
13835.0,25,4.0,834.57,0,1.0
13837.0,212,2.0,266.59000000000003,2,0.0
13838.0,6,4.0,674.82,0,1.0
13841.0,253,1.0,85.0,2,0.0
13842.0,59,9.0,3385.62,0,0.0
13844.0,11,1.0,361.62,0,1.0
13845.0,65,1.0,312.98,0,0.0
13846.0,25,4.0,847.61,0,1.0
13848.0,92,3.0,1255.0,0,0.0
13849.0,52,2.0,1537.95,0,0.0
13850.0,88,2.0,1586.81,0,0.0
13851.0,96,3.0,2651.46,0,0.0
13853.0,9,2.0,1056.94,0,1.0
13854.0,9,29.0,8025.0199999999995,1,1.0
13856.0,169,5.0,363.4,2,0.0
13858.0,57,1.0,216.17,0,0.0
13859.0,326,1.0,201.16,2,0.0
13860.0,1,6.0,1240.0,0,1.0
13862.0,18,10.0,2187.31,0,1.0
13863.0,245,2.0,299.56,2,0.0
13865.0,58,4.0,501.56,0,0.0
13866.0,74,1.0,145.67000000000002,0,0.0
13867.0,31,3.0,1005.09,0,0.0
13868.0,7,2.0,3192.54,0,1.0
13869.0,123,4.0,3083.65,0,0.0
13870.0,2,10.0,2751.25,0,1.0
13871.0,23,14.0,6389.8,1,1.0
13873.0,120,4.0,381.7,0,0.0
13874.0,358,1.0,540.45,2,0.0
13875.0,54,5.0,1786.79,0,0.0
13876.0,64,1.0,122.7,0,0.0
13877.0,86,1.0,117.24,0,0.0
13878.0,55,1.0,1271.57,0,0.0
13880.0,21,13.0,3219.77,0,1.0
13881.0,4,22.0,16989.52,1,1.0
13882.0,3,6.0,1131.28,0,1.0
13883.0,1,9.0,2538.75,0,1.0
13884.0,7,6.0,781.3000000000001,0,1.0
13885.0,189,2.0,506.8,2,0.0
13886.0,71,1.0,243.56,0,0.0
13887.0,204,1.0,349.55,2,0.0
13888.0,120,2.0,595.67,0,0.0
13889.0,93,1.0,416.90000000000003,0,0.0
13890.0,1,14.0,1860.8600000000001,0,1.0
13892.0,27,4.0,632.97,0,1.0
13893.0,298,1.0,821.1,2,0.0
13894.0,22,5.0,535.97,0,1.0
13895.0,21,5.0,2588.12,0,1.0
13897.0,50,1.0,311.16,0,0.0
13898.0,326,1.0,155.93,2,0.0
13899.0,16,2.0,388.52,0,1.0
13900.0,183,3.0,740.95,2,0.0
13901.0,72,5.0,2867.2,0,0.0
13904.0,37,2.0,332.64,0,0.0
13908.0,80,5.0,2347.05,0,0.0
13911.0,57,9.0,2580.91,0,0.0
13914.0,4,3.0,613.95,0,1.0
13917.0,50,2.0,272.04,0,0.0
13918.0,50,2.0,1212.8400000000001,0,0.0
13919.0,53,3.0,350.15999999999997,0,0.0
13922.0,352,1.0,172.25,2,0.0
13923.0,54,1.0,351.13,0,0.0
13924.0,2,11.0,1682.08,0,1.0
13925.0,36,6.0,616.65,0,0.0
13926.0,23,1.0,223.85000000000002,0,1.0
13927.0,75,1.0,348.99,0,0.0
13928.0,11,4.0,464.57,0,1.0
13929.0,169,3.0,802.85,2,0.0
13930.0,58,2.0,337.34,0,0.0
13931.0,86,3.0,1230.93,0,0.0
13932.0,295,1.0,307.4,2,0.0
13933.0,109,2.0,608.7900000000001,0,0.0
13934.0,264,1.0,922.1,2,0.0
13936.0,171,2.0,361.28,2,0.0
13937.0,169,1.0,158.85,2,0.0
13938.0,35,1.0,71.66,0,0.0
13939.0,23,4.0,556.75,0,1.0
13940.0,17,4.0,839.14,0,1.0
13941.0,22,7.0,4912.41,0,1.0
13946.0,79,3.0,561.5699999999999,0,0.0
13947.0,65,1.0,90.6,0,0.0
13948.0,361,1.0,102.0,2,0.0
13949.0,3,6.0,2427.32,0,1.0
13950.0,11,5.0,728.56,0,1.0
13951.0,176,3.0,674.45,2,0.0
13952.0,211,3.0,3246.091,2,0.0
13953.0,7,7.0,3515.68,0,1.0
13954.0,2,3.0,378.59,0,1.0
13955.0,154,2.0,322.96,2,0.0
13956.0,5,5.0,1019.27,0,1.0
13958.0,369,1.0,-102.45,2,0.0
13959.0,79,3.0,594.04,0,0.0
13960.0,21,2.0,230.22,0,1.0
13962.0,22,2.0,169.55,0,1.0
13963.0,308,4.0,664.54,2,0.0
13967.0,146,1.0,80.7,2,0.0
13969.0,7,20.0,8956.92,1,1.0
13971.0,9,11.0,2702.2200000000003,0,1.0
13972.0,71,2.0,190.25,0,0.0
13973.0,287,1.0,264.7,2,0.0
13974.0,49,1.0,413.59000000000003,0,0.0
13975.0,31,7.0,2438.19,0,0.0
13976.0,207,1.0,357.98,2,0.0
13978.0,15,2.0,196.79000000000002,0,1.0
13979.0,73,1.0,869.87,0,0.0
13980.0,60,1.0,200.14,0,0.0
13982.0,39,5.0,1861.11,0,0.0
13983.0,30,13.0,2590.46,0,1.0
13984.0,27,6.0,488.03,0,1.0
13985.0,4,16.0,7024.53,1,1.0
13986.0,17,1.0,320.46,0,1.0
13988.0,20,9.0,4098.8,0,1.0
13989.0,66,2.0,1266.08,0,0.0
13990.0,213,1.0,311.3,2,0.0
13991.0,12,7.0,847.54,0,1.0
13992.0,30,1.0,76.8,0,1.0
13993.0,32,12.0,3409.66,0,0.0
13994.0,4,6.0,2274.14,0,1.0
13995.0,15,6.0,1383.49,0,1.0
13999.0,10,15.0,3865.26,0,1.0
14000.0,206,2.0,633.71,2,0.0
14001.0,46,4.0,2030.3300000000002,0,0.0
14002.0,134,2.0,529.73,0,0.0
14004.0,43,7.0,4582.64,0,0.0
14005.0,10,5.0,2874.72,0,1.0
14006.0,116,3.0,962.19,0,0.0
14009.0,198,3.0,685.9300000000001,2,0.0
14012.0,278,1.0,328.8,2,0.0
14013.0,110,3.0,473.02,0,0.0
14014.0,77,1.0,505.18,0,0.0
14015.0,53,1.0,917.34,0,0.0
14016.0,154,5.0,4328.46,0,0.0
14019.0,47,4.0,1398.96,0,0.0
14020.0,17,2.0,642.8,0,1.0
14021.0,155,3.0,631.9,2,0.0
14022.0,225,1.0,440.0,2,0.0
14023.0,7,2.0,584.07,0,1.0
14024.0,122,2.0,327.7,0,0.0
14027.0,61,1.0,104.82,0,0.0
14029.0,63,2.0,467.66,0,0.0
14030.0,18,8.0,2358.84,0,1.0
14031.0,7,23.0,14634.640000000001,1,1.0
14032.0,2,18.0,2929.84,0,1.0
14034.0,22,4.0,509.09,0,1.0
14035.0,29,5.0,1428.02,0,1.0
14036.0,285,1.0,626.65,2,0.0
14037.0,176,2.0,147.20000000000002,2,0.0
14038.0,78,4.0,1554.48,0,0.0
14039.0,33,1.0,152.2,0,0.0
14040.0,41,15.0,3487.59,0,0.0
14041.0,266,1.0,141.41,2,0.0
14044.0,27,4.0,646.42,0,1.0
14045.0,109,4.0,1659.75,0,0.0
14046.0,284,1.0,154.99,2,0.0
14047.0,9,7.0,1290.01,0,1.0
14048.0,277,2.0,375.13,2,0.0
14049.0,17,6.0,5536.15,0,1.0
14050.0,32,2.0,746.36,0,0.0
14051.0,1,26.0,15477.34,1,1.0
